user_id,primary_subject,primary_grades,primary_grades_str,secondary_subjects,secondary_subjects_str,school_type,price_sensitivity,engagement_style,experience_level,days_since_registration,avg_monthly_purchases,preferred_material_types
user_000357,Kunst,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Deutsch'],Deutsch,Sek II,medium,power_user,expert,607,2,"['Stationenlernen', 'Präsentationen/Tafelbilder', 'Interaktives Material']"
user_000358,Kunst,['5. Klasse'],5. Klasse,"['Englisch', 'Fachunterricht']","Englisch, Fachunterricht",Sek I Gymnasium,medium,focused,novice,390,4,"['Interaktives Material', 'Spiele', 'Bildkarten']"
user_000359,Englisch,['5. Klasse'],5. Klasse,['Deutsch'],Deutsch,Sek I Gymnasium,high,power_user,novice,495,2,"['Videos', 'Arbeitsblätter', 'Bildkarten']"
user_000360,Mathematik,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",['Fachunterricht'],Fachunterricht,Kita / Vorschule,medium,browser,novice,95,1,"['Experimente', 'Interaktives Material']"
user_000361,Fachunterricht,['6. Klasse'],6. Klasse,[],,Grundschule,medium,browser,experienced,238,4,"['Stundenentwürfe', 'Bildkarten', 'Quiz']"
user_000362,Mathematik,['5. Klasse'],5. Klasse,['Deutsch'],Deutsch,Grundschule,medium,browser,experienced,712,8,"['Experimente', 'Arbeitsblätter', 'Merkblätter', 'Test']"
user_000363,Mathematik,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",[],,Kita / Vorschule,medium,power_user,experienced,687,2,"['Stationenlernen', 'Präsentationen/Tafelbilder']"
user_000364,Kunst,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",[],,Berufsschule,low,focused,novice,247,6,"['Klassenarbeiten', 'Bildkarten']"
user_000365,Mathematik,"['4. Klasse', '5. Klasse']","4. Klasse, 5. Klasse",['Deutsch'],Deutsch,Sek I Gymnasium,medium,focused,novice,634,6,"['Test', 'Stationenlernen']"
user_000366,Kunst,"['9. Klasse', '10. Klasse']","9. Klasse, 10. Klasse",['Fachunterricht'],Fachunterricht,Grundschule,medium,browser,experienced,354,3,"['Quiz', 'Arbeitsblätter', 'Bildkarten', 'Mal- und Bastelvorlagen']"
user_000367,Englisch,"['5. Klasse', '6. Klasse', '7. Klasse']","5. Klasse, 6. Klasse, 7. Klasse",[],,Förderunterricht,medium,browser,expert,328,3,"['Stundenentwürfe', 'Unterrichtsreihen']"
user_000368,Kunst,['2. Klasse'],2. Klasse,['Mathematik'],Mathematik,Berufsschule,high,focused,novice,513,2,"['Unterrichtsreihen', 'Test', 'Arbeitsblätter']"
user_000369,Mathematik,"['4. Klasse', '5. Klasse', '6. Klasse']","4. Klasse, 5. Klasse, 6. Klasse",[],,Sek I Gymnasium,medium,browser,novice,722,4,"['Stundenentwürfe', 'Quiz']"
user_000370,Deutsch,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse",[],,Förderunterricht,medium,browser,experienced,682,3,"['Merkblätter', 'Experimente', 'Bildkarten']"
user_000371,Fachunterricht,['6. Klasse'],6. Klasse,['Deutsch'],Deutsch,Sek I Gymnasium,high,focused,experienced,591,6,"['Arbeitsblätter', 'Interaktives Material']"
user_000372,Fachunterricht,"['5. Klasse', '6. Klasse']","5. Klasse, 6. Klasse",[],,Kita / Vorschule,high,focused,expert,94,4,"['Merkblätter', 'Stundenentwürfe', 'Arbeitsblätter']"
user_000373,Englisch,"['9. Klasse', '10. Klasse']","9. Klasse, 10. Klasse",[],,Sek II,high,focused,experienced,497,4,"['Arbeitsblätter', 'Unterrichtsreihen', 'Stundenentwürfe', 'Test']"
user_000374,Fachunterricht,"['5. Klasse', '6. Klasse']","5. Klasse, 6. Klasse",[],,Berufsschule,high,focused,experienced,294,4,"['Bildkarten', 'Klassenarbeiten', 'Arbeitsblätter']"
user_000375,Kunst,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse","['Englisch', 'Deutsch']","Englisch, Deutsch",Sek I Gymnasium,medium,power_user,experienced,388,3,"['Stationenlernen', 'Quiz', 'Stundenentwürfe']"
user_000376,Deutsch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse","['Fachunterricht', 'Mathematik']","Fachunterricht, Mathematik",Sek II,medium,focused,novice,576,6,"['Fördermaterial/Inklusion', 'Klassenarbeiten', 'Test']"
user_000377,Fachunterricht,['13. Klasse'],13. Klasse,['Mathematik'],Mathematik,Sek II,high,browser,experienced,369,3,"['Test', 'Präsentationen/Tafelbilder', 'Videos']"
user_000378,Englisch,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse","['Fachunterricht', 'Deutsch']","Fachunterricht, Deutsch",Sek II,medium,focused,experienced,251,3,"['Stundenentwürfe', 'Merkblätter', 'Experimente']"
user_000379,Kunst,"['2. Klasse', '3. Klasse', '4. Klasse']","2. Klasse, 3. Klasse, 4. Klasse","['Deutsch', 'Mathematik']","Deutsch, Mathematik",Sek II,low,focused,experienced,44,6,"['Fördermaterial/Inklusion', 'Stundenentwürfe', 'Experimente']"
user_000380,Deutsch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",[],,Förderunterricht,medium,power_user,expert,443,5,"['Spiele', 'Merkblätter', 'Klassenarbeiten']"
user_000381,Deutsch,['5. Klasse'],5. Klasse,['Kunst'],Kunst,Sek II,low,focused,novice,574,2,"['Präsentationen/Tafelbilder', 'Experimente', 'Quiz']"
user_000382,Kunst,['11. Klasse'],11. Klasse,['Englisch'],Englisch,Berufsschule,high,browser,experienced,250,2,"['Spiele', 'Interaktives Material', 'Mal- und Bastelvorlagen']"
user_000383,Englisch,"['5. Klasse', '6. Klasse', '7. Klasse']","5. Klasse, 6. Klasse, 7. Klasse","['Kunst', 'Deutsch']","Kunst, Deutsch",Kita / Vorschule,high,browser,novice,466,3,"['Fördermaterial/Inklusion', 'Bildkarten']"
user_000384,Mathematik,['11. Klasse'],11. Klasse,[],,Sek I Gymnasium,medium,focused,novice,660,5,"['Experimente', 'Videos', 'Stundenentwürfe']"
user_000385,Englisch,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse",[],,Kita / Vorschule,medium,browser,novice,384,4,"['Stationenlernen', 'Merkblätter', 'Mal- und Bastelvorlagen']"
user_000386,Kunst,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse",['Deutsch'],Deutsch,Sek II,medium,focused,experienced,208,1,"['Spiele', 'Arbeitsblätter', 'Merkblätter']"
user_000387,Kunst,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse","['Englisch', 'Deutsch']","Englisch, Deutsch",Sek I Mittlere Schulform,medium,power_user,novice,571,5,"['Bildkarten', 'Arbeitsblätter', 'Stationenlernen']"
user_000388,Kunst,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",['Deutsch'],Deutsch,Förderunterricht,high,focused,expert,109,3,"['Videos', 'Spiele', 'Merkblätter']"
user_000389,Kunst,"['2. Klasse', '3. Klasse', '4. Klasse']","2. Klasse, 3. Klasse, 4. Klasse",['Fachunterricht'],Fachunterricht,Sek I Gymnasium,low,power_user,novice,407,2,"['Spiele', 'Test', 'Videos']"
user_000390,Deutsch,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse",['Fachunterricht'],Fachunterricht,Sek I Gymnasium,high,browser,experienced,637,4,"['Merkblätter', 'Unterrichtsreihen']"
user_000391,Deutsch,['1. Klasse'],1. Klasse,['Fachunterricht'],Fachunterricht,Sek I Mittlere Schulform,high,browser,expert,287,3,"['Klassenarbeiten', 'Test']"
user_000392,Englisch,"['4. Klasse', '5. Klasse']","4. Klasse, 5. Klasse",['Fachunterricht'],Fachunterricht,Berufsschule,high,power_user,novice,717,4,"['Quiz', 'Arbeitsblätter']"
user_000393,Englisch,['1. Klasse'],1. Klasse,[],,Sek II,low,focused,experienced,545,3,"['Quiz', 'Unterrichtsreihen']"
user_000394,Deutsch,['5. Klasse'],5. Klasse,[],,Sek II,high,browser,experienced,521,4,"['Arbeitsblätter', 'Spiele', 'Klassenarbeiten']"
user_000395,Mathematik,['8. Klasse'],8. Klasse,[],,Berufsschule,medium,focused,experienced,313,5,"['Videos', 'Präsentationen/Tafelbilder', 'Mal- und Bastelvorlagen']"
user_000396,Mathematik,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",[],,Sek II,medium,browser,novice,71,4,"['Präsentationen/Tafelbilder', 'Interaktives Material', 'Stationenlernen', 'Fördermaterial/Inklusion']"
user_000397,Kunst,"['8. Klasse', '9. Klasse', '10. Klasse']","8. Klasse, 9. Klasse, 10. Klasse","['Fachunterricht', 'Deutsch']","Fachunterricht, Deutsch",Berufsschule,medium,focused,experienced,282,2,"['Interaktives Material', 'Quiz']"
user_000398,Fachunterricht,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Englisch'],Englisch,Sek I Gymnasium,high,focused,expert,718,5,"['Test', 'Klassenarbeiten', 'Präsentationen/Tafelbilder', 'Fördermaterial/Inklusion']"
user_000399,Fachunterricht,['4. Klasse'],4. Klasse,[],,Sek II,high,browser,novice,682,5,"['Mal- und Bastelvorlagen', 'Experimente']"
user_000400,Englisch,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse",['Mathematik'],Mathematik,Grundschule,high,focused,experienced,224,5,"['Spiele', 'Test', 'Experimente', 'Stationenlernen']"
user_000401,Englisch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse","['Kunst', 'Fachunterricht']","Kunst, Fachunterricht",Sek I Gymnasium,medium,browser,novice,665,5,"['Unterrichtsreihen', 'Fördermaterial/Inklusion', 'Spiele']"
user_000402,Englisch,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse",['Mathematik'],Mathematik,Förderunterricht,medium,browser,novice,168,3,"['Mal- und Bastelvorlagen', 'Klassenarbeiten', 'Stundenentwürfe', 'Experimente']"
user_000403,Mathematik,"['7. Klasse', '8. Klasse']","7. Klasse, 8. Klasse","['Deutsch', 'Englisch']","Deutsch, Englisch",Grundschule,low,power_user,experienced,601,2,"['Klassenarbeiten', 'Interaktives Material', 'Spiele']"
user_000404,Kunst,['5. Klasse'],5. Klasse,['Deutsch'],Deutsch,Sek II,high,focused,experienced,146,2,"['Stundenentwürfe', 'Bildkarten']"
user_000405,Fachunterricht,['3. Klasse'],3. Klasse,[],,Sek I Gymnasium,medium,focused,experienced,541,3,"['Klassenarbeiten', 'Stationenlernen', 'Unterrichtsreihen', 'Arbeitsblätter']"
user_000406,Kunst,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse",[],,Förderunterricht,medium,browser,expert,422,4,"['Fördermaterial/Inklusion', 'Arbeitsblätter']"
user_000407,Mathematik,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",[],,Berufsschule,medium,focused,novice,93,3,"['Spiele', 'Arbeitsblätter']"
user_000408,Deutsch,"['3. Klasse', '4. Klasse', '5. Klasse']","3. Klasse, 4. Klasse, 5. Klasse",[],,Förderunterricht,medium,focused,expert,676,5,"['Mal- und Bastelvorlagen', 'Experimente', 'Bildkarten', 'Präsentationen/Tafelbilder']"
user_000409,Englisch,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse","['Mathematik', 'Deutsch']","Mathematik, Deutsch",Sek I Mittlere Schulform,medium,browser,novice,358,6,"['Arbeitsblätter', 'Unterrichtsreihen', 'Videos']"
user_000410,Kunst,"['5. Klasse', '6. Klasse']","5. Klasse, 6. Klasse",['Englisch'],Englisch,Sek II,high,browser,expert,670,6,"['Videos', 'Klassenarbeiten', 'Spiele']"
user_000411,Deutsch,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse","['Englisch', 'Mathematik']","Englisch, Mathematik",Sek II,medium,focused,expert,587,7,"['Quiz', 'Experimente']"
user_000412,Fachunterricht,"['8. Klasse', '9. Klasse', '10. Klasse']","8. Klasse, 9. Klasse, 10. Klasse",[],,Sek II,medium,browser,novice,141,4,"['Stundenentwürfe', 'Mal- und Bastelvorlagen', 'Spiele']"
user_000413,Englisch,"['8. Klasse', '9. Klasse', '10. Klasse']","8. Klasse, 9. Klasse, 10. Klasse",['Mathematik'],Mathematik,Sek II,medium,browser,novice,700,3,"['Präsentationen/Tafelbilder', 'Stationenlernen', 'Interaktives Material']"
user_000414,Deutsch,"['8. Klasse', '9. Klasse', '10. Klasse']","8. Klasse, 9. Klasse, 10. Klasse",[],,Sek I Gymnasium,medium,browser,novice,433,5,"['Klassenarbeiten', 'Interaktives Material', 'Experimente', 'Bildkarten']"
user_000415,Mathematik,['3. Klasse'],3. Klasse,"['Fachunterricht', 'Kunst']","Fachunterricht, Kunst",Kita / Vorschule,high,focused,expert,189,4,"['Arbeitsblätter', 'Mal- und Bastelvorlagen', 'Klassenarbeiten']"
user_000416,Fachunterricht,"['8. Klasse', '9. Klasse', '10. Klasse']","8. Klasse, 9. Klasse, 10. Klasse","['Deutsch', 'Kunst']","Deutsch, Kunst",Sek II,medium,browser,expert,548,4,"['Stationenlernen', 'Unterrichtsreihen', 'Klassenarbeiten']"
user_000417,Deutsch,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",['Kunst'],Kunst,Sek I Gymnasium,high,focused,novice,514,7,"['Test', 'Unterrichtsreihen', 'Interaktives Material', 'Videos']"
user_000418,Englisch,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse",[],,Sek II,high,browser,expert,591,2,"['Unterrichtsreihen', 'Stationenlernen', 'Spiele']"
user_000419,Deutsch,['11. Klasse'],11. Klasse,"['Mathematik', 'Englisch']","Mathematik, Englisch",Grundschule,medium,focused,experienced,446,6,"['Bildkarten', 'Arbeitsblätter', 'Fördermaterial/Inklusion']"
user_000420,Fachunterricht,['5. Klasse'],5. Klasse,['Kunst'],Kunst,Kita / Vorschule,medium,focused,experienced,718,5,"['Stundenentwürfe', 'Unterrichtsreihen', 'Spiele']"
user_000421,Kunst,"['3. Klasse', '4. Klasse']","3. Klasse, 4. Klasse","['Mathematik', 'Fachunterricht']","Mathematik, Fachunterricht",Sek I Gymnasium,medium,browser,expert,669,4,"['Test', 'Klassenarbeiten', 'Präsentationen/Tafelbilder']"
user_000422,Englisch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Kunst'],Kunst,Sek I Gymnasium,high,focused,expert,299,5,"['Spiele', 'Stationenlernen', 'Fördermaterial/Inklusion', 'Bildkarten']"
user_000423,Englisch,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse",[],,Sek I Gymnasium,high,power_user,experienced,237,4,"['Experimente', 'Interaktives Material', 'Merkblätter']"
user_000424,Englisch,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse","['Kunst', 'Deutsch']","Kunst, Deutsch",Förderunterricht,medium,browser,experienced,585,4,"['Präsentationen/Tafelbilder', 'Experimente']"
user_000425,Mathematik,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",[],,Sek I Gymnasium,medium,focused,experienced,355,3,"['Stundenentwürfe', 'Fördermaterial/Inklusion', 'Mal- und Bastelvorlagen']"
user_000426,Fachunterricht,"['4. Klasse', '5. Klasse', '6. Klasse']","4. Klasse, 5. Klasse, 6. Klasse","['Kunst', 'Englisch']","Kunst, Englisch",Sek I Mittlere Schulform,high,power_user,expert,603,2,"['Quiz', 'Arbeitsblätter', 'Interaktives Material', 'Mal- und Bastelvorlagen']"
user_000427,Kunst,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",['Deutsch'],Deutsch,Sek II,medium,focused,experienced,64,6,"['Mal- und Bastelvorlagen', 'Fördermaterial/Inklusion', 'Stundenentwürfe']"
user_000428,Deutsch,"['9. Klasse', '10. Klasse', '11. Klasse']","9. Klasse, 10. Klasse, 11. Klasse",[],,Grundschule,high,power_user,novice,643,5,"['Interaktives Material', 'Experimente', 'Präsentationen/Tafelbilder']"
user_000429,Englisch,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",['Kunst'],Kunst,Sek II,medium,browser,experienced,91,5,"['Bildkarten', 'Fördermaterial/Inklusion', 'Stationenlernen']"
user_000430,Kunst,"['7. Klasse', '8. Klasse']","7. Klasse, 8. Klasse",['Englisch'],Englisch,Grundschule,medium,power_user,expert,440,3,"['Unterrichtsreihen', 'Präsentationen/Tafelbilder']"
user_000431,Fachunterricht,"['9. Klasse', '10. Klasse']","9. Klasse, 10. Klasse","['Mathematik', 'Kunst']","Mathematik, Kunst",Berufsschule,low,focused,experienced,178,3,"['Experimente', 'Interaktives Material', 'Spiele', 'Fördermaterial/Inklusion']"
user_000432,Kunst,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",['Mathematik'],Mathematik,Sek II,high,power_user,novice,155,3,"['Mal- und Bastelvorlagen', 'Quiz', 'Merkblätter']"
user_000433,Mathematik,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",['Kunst'],Kunst,Förderunterricht,medium,browser,experienced,689,3,"['Interaktives Material', 'Unterrichtsreihen', 'Merkblätter']"
user_000434,Fachunterricht,['4. Klasse'],4. Klasse,"['Kunst', 'Deutsch']","Kunst, Deutsch",Sek I Mittlere Schulform,low,focused,experienced,131,4,"['Mal- und Bastelvorlagen', 'Quiz', 'Experimente', 'Unterrichtsreihen']"
user_000435,Englisch,['11. Klasse'],11. Klasse,[],,Kita / Vorschule,medium,focused,novice,708,3,"['Test', 'Präsentationen/Tafelbilder', 'Stationenlernen']"
user_000436,Deutsch,['2. Klasse'],2. Klasse,"['Fachunterricht', 'Englisch']","Fachunterricht, Englisch",Kita / Vorschule,low,focused,experienced,58,7,"['Test', 'Unterrichtsreihen']"
user_000437,Deutsch,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse",['Mathematik'],Mathematik,Kita / Vorschule,high,focused,experienced,296,3,"['Mal- und Bastelvorlagen', 'Videos', 'Arbeitsblätter', 'Stationenlernen']"
user_000438,Kunst,['3. Klasse'],3. Klasse,"['Deutsch', 'Fachunterricht']","Deutsch, Fachunterricht",Sek I Gymnasium,medium,focused,experienced,245,4,"['Quiz', 'Test', 'Arbeitsblätter']"
user_000439,Kunst,"['4. Klasse', '5. Klasse', '6. Klasse']","4. Klasse, 5. Klasse, 6. Klasse",[],,Sek I Gymnasium,high,browser,novice,90,3,"['Präsentationen/Tafelbilder', 'Fördermaterial/Inklusion', 'Klassenarbeiten']"
user_000440,Mathematik,"['4. Klasse', '5. Klasse', '6. Klasse']","4. Klasse, 5. Klasse, 6. Klasse","['Deutsch', 'Englisch']","Deutsch, Englisch",Sek I Gymnasium,medium,focused,expert,569,3,"['Stundenentwürfe', 'Klassenarbeiten', 'Interaktives Material']"
user_000441,Mathematik,"['5. Klasse', '6. Klasse']","5. Klasse, 6. Klasse",[],,Sek II,low,focused,experienced,599,4,"['Interaktives Material', 'Quiz', 'Merkblätter', 'Arbeitsblätter']"
user_000442,Deutsch,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",['Fachunterricht'],Fachunterricht,Grundschule,low,browser,experienced,389,4,"['Mal- und Bastelvorlagen', 'Test']"
user_000443,Kunst,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",['Deutsch'],Deutsch,Sek I Gymnasium,high,power_user,experienced,626,6,"['Experimente', 'Test', 'Mal- und Bastelvorlagen']"
user_000444,Englisch,"['4. Klasse', '5. Klasse']","4. Klasse, 5. Klasse","['Kunst', 'Mathematik']","Kunst, Mathematik",Kita / Vorschule,medium,browser,novice,616,3,"['Quiz', 'Mal- und Bastelvorlagen', 'Fördermaterial/Inklusion']"
user_000445,Mathematik,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse",[],,Grundschule,medium,browser,experienced,615,4,"['Videos', 'Präsentationen/Tafelbilder']"
user_000446,Kunst,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",['Englisch'],Englisch,Kita / Vorschule,medium,focused,novice,611,2,"['Merkblätter', 'Spiele', 'Experimente', 'Quiz']"
user_000447,Kunst,['2. Klasse'],2. Klasse,"['Fachunterricht', 'Deutsch']","Fachunterricht, Deutsch",Kita / Vorschule,medium,browser,experienced,586,2,"['Stationenlernen', 'Mal- und Bastelvorlagen', 'Klassenarbeiten']"
user_000448,Deutsch,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",['Kunst'],Kunst,Förderunterricht,high,focused,novice,584,3,"['Stationenlernen', 'Videos']"
user_000449,Kunst,['1. Klasse'],1. Klasse,[],,Grundschule,low,browser,novice,631,4,"['Quiz', 'Mal- und Bastelvorlagen', 'Spiele']"
user_000450,Deutsch,['12. Klasse'],12. Klasse,"['Englisch', 'Mathematik']","Englisch, Mathematik",Grundschule,high,browser,novice,32,2,"['Videos', 'Fördermaterial/Inklusion', 'Klassenarbeiten']"
user_000451,Fachunterricht,['5. Klasse'],5. Klasse,['Kunst'],Kunst,Förderunterricht,medium,focused,experienced,342,2,"['Videos', 'Mal- und Bastelvorlagen', 'Fördermaterial/Inklusion']"
user_000452,Kunst,['4. Klasse'],4. Klasse,"['Fachunterricht', 'Englisch']","Fachunterricht, Englisch",Sek II,high,focused,expert,333,3,"['Präsentationen/Tafelbilder', 'Merkblätter']"
user_000453,Fachunterricht,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse","['Kunst', 'Englisch']","Kunst, Englisch",Berufsschule,low,browser,experienced,355,2,"['Mal- und Bastelvorlagen', 'Experimente']"
user_000454,Mathematik,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse","['Englisch', 'Fachunterricht']","Englisch, Fachunterricht",Sek II,medium,focused,expert,320,4,"['Spiele', 'Videos', 'Stundenentwürfe', 'Interaktives Material']"
user_000455,Englisch,['5. Klasse'],5. Klasse,['Fachunterricht'],Fachunterricht,Kita / Vorschule,medium,browser,expert,94,5,"['Stationenlernen', 'Videos', 'Experimente']"
user_000456,Mathematik,['8. Klasse'],8. Klasse,[],,Förderunterricht,high,focused,experienced,665,7,"['Quiz', 'Stationenlernen', 'Spiele']"
user_000457,Englisch,['5. Klasse'],5. Klasse,"['Kunst', 'Fachunterricht']","Kunst, Fachunterricht",Sek II,low,browser,experienced,355,2,"['Bildkarten', 'Mal- und Bastelvorlagen', 'Merkblätter']"
user_000458,Kunst,"['1. Klasse', '2. Klasse', '3. Klasse']","1. Klasse, 2. Klasse, 3. Klasse","['Deutsch', 'Englisch']","Deutsch, Englisch",Sek II,medium,focused,experienced,586,2,"['Videos', 'Unterrichtsreihen', 'Fördermaterial/Inklusion', 'Merkblätter']"
user_000459,Mathematik,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",[],,Berufsschule,high,browser,novice,520,3,"['Quiz', 'Merkblätter', 'Bildkarten', 'Stationenlernen']"
user_000460,Deutsch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Kunst'],Kunst,Grundschule,medium,browser,experienced,564,2,"['Interaktives Material', 'Unterrichtsreihen']"
